date,next_open,next_close,diff,up_indicator
2020-08-23,11651.52,11756.4,104.8799999999992,1
2020-08-24,11756.4,11330.56,-425.84000000000015,0
2020-08-25,11330.56,11466.89,136.32999999999993,1
2020-08-26,11466.89,11331.02,-135.86999999999898,0
2020-08-27,11331.02,11535.21,204.1899999999987,1
2020-08-28,11535.21,11480.48,-54.72999999999956,0
2020-08-29,11480.48,11716.54,236.0600000000013,1
2020-08-30,11716.54,11657.81,-58.73000000000138,0
2020-08-31,11657.81,11926.69,268.880000000001,1
2020-09-01,11926.69,11397.9,-528.7900000000009,0
2020-09-02,11397.9,10174.62,-1223.2799999999988,0
2020-09-03,10174.62,10467.33,292.7099999999991,1
2020-09-04,10467.33,10167.97,-299.3600000000006,0
2020-09-05,10167.97,10260.37,92.40000000000146,1
2020-09-06,10260.37,10379.08,118.70999999999913,1
2020-09-07,10379.08,10128.54,-250.53999999999905,0
2020-09-08,10128.54,10228.85,100.30999999999949,1
2020-09-09,10228.85,10345.68,116.82999999999993,1
2020-09-10,10345.68,10398.5,52.81999999999971,1
2020-09-11,10398.5,10448.0,49.5,1
2020-09-12,10448.0,10332.36,-115.63999999999942,0
2020-09-13,10332.36,10678.31,345.9499999999989,1
2020-09-14,10678.31,10786.7,108.39000000000124,1
2020-09-15,10786.7,10957.1,170.39999999999964,1
2020-09-16,10957.1,10945.14,-11.960000000000946,0
2020-09-17,10945.14,10937.89,-7.25,0
2020-09-18,10937.89,11083.61,145.72000000000116,1
2020-09-19,11083.61,10921.85,-161.76000000000022,0
2020-09-20,10921.85,10418.14,-503.71000000000095,0
2020-09-21,10418.14,10534.73,116.59000000000015,1
2020-09-22,10534.73,10238.09,-296.6399999999994,0
2020-09-23,10238.09,10742.98,504.8899999999994,1
2020-09-24,10742.98,10694.12,-48.85999999999876,0
2020-09-25,10694.12,10734.23,40.10999999999876,1
2020-09-26,10734.23,10781.47,47.23999999999978,1
2020-09-27,10781.47,10699.0,-82.46999999999935,0
2020-09-28,10699.0,10841.29,142.29000000000087,1
2020-09-29,10841.29,10779.42,-61.8700000000008,0
2020-09-30,10779.42,10622.79,-156.6299999999992,0
2020-10-01,10622.79,10576.64,-46.150000000001455,0
2020-10-02,10576.64,10552.04,-24.599999999998545,0
2020-10-03,10552.04,10675.52,123.47999999999956,1
2020-10-04,10675.52,10795.11,119.59000000000015,1
2020-10-05,10795.11,10603.9,-191.21000000000095,0
2020-10-06,10603.9,10672.67,68.77000000000044,1
2020-10-07,10672.67,10929.4,256.72999999999956,1
2020-10-08,10929.4,11058.78,129.38000000000102,1
2020-10-09,11058.78,11301.57,242.78999999999905,1
2020-10-10,11301.57,11375.51,73.94000000000051,1
2020-10-11,11375.51,11539.76,164.25,1
2020-10-12,11539.76,11427.29,-112.46999999999935,0
2020-10-13,11427.29,11429.3,2.0099999999983993,1
2020-10-14,11429.3,11508.31,79.01000000000022,1
2020-10-15,11508.31,11326.25,-182.0599999999995,0
2020-10-16,11326.25,11367.65,41.399999999999636,1
2020-10-17,11367.65,11513.33,145.6800000000003,1
2020-10-18,11513.33,11756.88,243.54999999999927,1
2020-10-19,11756.88,11921.78,164.90000000000146,1
2020-10-20,11921.78,12813.11,891.3299999999999,1
2020-10-21,12813.11,12990.25,177.13999999999942,1
2020-10-22,12990.25,12937.2,-53.04999999999927,0
2020-10-23,12937.2,13126.13,188.92999999999847,1
2020-10-24,13126.13,13041.21,-84.92000000000007,0
2020-10-25,13041.21,13069.43,28.220000000001164,1
2020-10-26,13069.43,13646.02,576.5900000000001,1
2020-10-27,13646.02,13285.97,-360.0500000000011,0
2020-10-28,13285.97,13462.18,176.21000000000095,1
2020-10-29,13462.18,13565.95,103.77000000000044,1
2020-10-30,13565.95,13803.41,237.45999999999913,1
2020-10-31,13803.41,13761.72,-41.69000000000051,0
2020-11-01,13761.72,13571.24,-190.47999999999956,0
2020-11-02,13571.24,14023.78,452.5400000000009,1
2020-11-03,14023.78,14157.73,133.9499999999989,1
2020-11-04,14157.73,15599.92,1442.1900000000005,1
2020-11-05,15599.92,15590.62,-9.299999999999272,0
2020-11-06,15590.62,14838.16,-752.460000000001,0
2020-11-07,14838.16,15488.25,650.0900000000001,1
2020-11-08,15488.25,15335.03,-153.21999999999935,0
2020-11-09,15335.03,15313.73,-21.30000000000109,0
2020-11-10,15313.73,15707.08,393.35000000000036,1
2020-11-11,15707.08,16306.53,599.4500000000007,1
2020-11-12,16306.53,16332.85,26.31999999999971,1
2020-11-13,16332.85,16075.95,-256.89999999999964,0
2020-11-14,16075.95,15964.7,-111.25,0
2020-11-15,15964.7,16721.46,756.7599999999984,1
2020-11-16,16721.46,17681.54,960.0800000000017,1
2020-11-17,17681.54,17786.27,104.72999999999956,1
2020-11-18,17786.27,17824.64,38.36999999999898,1
2020-11-19,17824.64,18672.78,848.1399999999994,1
2020-11-20,18672.78,18704.06,31.280000000002474,1
2020-11-21,18704.06,18430.59,-273.47000000000116,0
2020-11-22,18430.59,18385.74,-44.849999999998545,0
2020-11-23,18385.74,19157.16,771.4199999999983,1
2020-11-24,19157.16,18725.76,-431.40000000000146,0
2020-11-25,18725.76,17175.86,-1549.8999999999978,0
2020-11-26,17175.86,17155.0,-20.860000000000582,0
2020-11-27,17155.0,17739.9,584.9000000000015,1
2020-11-28,17739.9,18199.23,459.3299999999981,1
2020-11-29,18199.23,19686.87,1487.6399999999994,1
2020-11-30,19686.87,18792.03,-894.8400000000001,0
2020-12-01,18792.03,19226.19,434.15999999999985,1
2020-12-02,19226.19,19448.44,222.25,1
2020-12-03,19448.44,18665.0,-783.4399999999987,0
2020-12-04,18665.0,19156.84,491.84000000000015,1
2020-12-05,19156.84,19378.94,222.09999999999854,1
2020-12-06,19378.94,19181.41,-197.52999999999884,0
2020-12-07,19181.41,18323.52,-857.8899999999994,0
2020-12-08,18323.52,18549.92,226.39999999999782,1
2020-12-09,18549.92,18250.47,-299.4499999999971,0
2020-12-10,18250.47,18034.86,-215.61000000000058,0
2020-12-11,18034.86,18814.98,780.119999999999,1
2020-12-12,18814.98,19169.05,354.0699999999997,1
2020-12-13,19169.05,19274.69,105.63999999999942,1
2020-12-14,19274.69,19441.96,167.27000000000044,1
2020-12-15,19441.96,21352.13,1910.170000000002,1
2020-12-16,21352.13,22822.17,1470.0399999999972,1
2020-12-17,22822.17,23135.57,313.40000000000146,1
2020-12-18,23135.57,23844.72,709.1500000000015,1
2020-12-19,23844.72,23467.06,-377.65999999999985,0
2020-12-20,23467.06,22727.13,-739.9300000000003,0
2020-12-21,22727.13,23823.32,1096.1899999999987,1
2020-12-22,23823.32,23239.5,-583.8199999999997,0
2020-12-23,23239.5,23724.2,484.7000000000007,1
2020-12-24,23724.2,24707.98,983.7799999999988,1
2020-12-25,24707.98,26445.7,1737.7200000000012,1
2020-12-26,26445.7,26249.27,-196.4300000000003,0
2020-12-27,26249.27,27039.45,790.1800000000003,1
2020-12-28,27039.45,27360.78,321.3299999999981,1
2020-12-29,27360.78,28889.61,1528.8300000000017,1
2020-12-30,28889.61,28972.4,82.79000000000087,1
2020-12-31,28972.4,29388.94,416.53999999999724,1
2021-01-01,29388.94,32203.64,2814.7000000000007,1
2021-01-02,32203.64,33063.48,859.8400000000038,1
2021-01-03,33063.48,32030.55,-1032.930000000004,0
2021-01-04,32030.55,34038.29,2007.7400000000016,1
2021-01-05,34038.29,36849.86,2811.5699999999997,1
2021-01-06,36849.86,39479.41,2629.550000000003,1
2021-01-07,39479.41,40636.24,1156.8299999999945,1
2021-01-08,40636.24,40236.66,-399.57999999999447,0
2021-01-09,40236.66,38202.08,-2034.5800000000017,0
2021-01-10,38202.08,35496.03,-2706.050000000003,0
2021-01-11,35496.03,34058.4,-1437.6299999999974,0
2021-01-12,34058.4,37380.85,3322.449999999997,1
2021-01-13,37380.85,39155.58,1774.7300000000032,1
2021-01-14,39155.58,36790.17,-2365.4100000000035,0
2021-01-15,36790.17,36025.26,-764.9099999999962,0
2021-01-16,36025.26,35839.51,-185.75,0
2021-01-17,35839.51,36623.04,783.5299999999988,1
2021-01-18,36623.04,35932.79,-690.25,0
2021-01-19,35932.79,35501.38,-431.4100000000035,0
2021-01-20,35501.38,30840.3,-4661.079999999998,0
2021-01-21,30840.3,33008.02,2167.7199999999975,1
2021-01-22,33008.02,32107.29,-900.7299999999959,0
2021-01-23,32107.29,32284.95,177.65999999999985,1
2021-01-24,32284.95,32275.27,-9.680000000000291,0
2021-01-25,32275.27,32516.52,241.25,1
2021-01-26,32516.52,30423.05,-2093.470000000001,0
2021-01-27,30423.05,33443.87,3020.8200000000033,1
2021-01-28,33443.87,34252.08,808.2099999999991,1
2021-01-29,34252.08,34317.82,65.73999999999796,1
2021-01-30,34317.82,33143.22,-1174.5999999999985,0
2021-01-31,33143.22,33535.94,392.72000000000116,1
2021-02-01,33535.94,35524.43,1988.489999999998,1
2021-02-02,35524.43,37677.34,2152.909999999996,1
2021-02-03,37677.34,36983.42,-693.9199999999983,0
2021-02-04,36983.42,38310.24,1326.8199999999997,1
2021-02-05,38310.24,39267.01,956.7700000000041,1
2021-02-06,39267.01,38868.82,-398.1900000000023,0
2021-02-07,38868.82,46437.41,7568.590000000004,1
2021-02-08,46437.41,46509.57,72.15999999999622,1
2021-02-09,46509.57,44854.95,-1654.6200000000026,0
2021-02-10,44854.95,48006.18,3151.230000000003,1
2021-02-11,48006.18,47435.54,-570.6399999999994,0
2021-02-12,47435.54,47222.32,-213.22000000000116,0
2021-02-13,47222.32,48652.87,1430.550000000003,1
2021-02-14,48652.87,47936.51,-716.3600000000006,0
2021-02-15,47936.51,49184.63,1248.1199999999953,1
2021-02-16,49184.63,52154.91,2970.280000000006,1
2021-02-17,52154.91,51591.61,-563.3000000000029,0
2021-02-18,51591.61,55933.47,4341.860000000001,1
2021-02-19,55933.47,55900.84,-32.63000000000466,0
2021-02-20,55900.84,57469.95,1569.1100000000006,1
2021-02-21,57469.95,54121.17,-3348.779999999999,0
2021-02-22,54121.17,48898.7,-5222.470000000001,0
2021-02-23,48898.7,49738.17,839.4700000000012,1
2021-02-24,49738.17,47082.87,-2655.2999999999956,0
2021-02-25,47082.87,46324.5,-758.3700000000026,0
2021-02-26,46324.5,46191.39,-133.11000000000058,0
2021-02-27,46191.39,45261.03,-930.3600000000006,0
2021-02-28,45261.03,49635.07,4374.040000000001,1
2021-03-01,49635.07,48501.21,-1133.8600000000006,0
2021-03-02,48501.21,50392.55,1891.3400000000038,1
2021-03-03,50392.55,48363.74,-2028.810000000005,0
2021-03-04,48363.74,48775.37,411.63000000000466,1
2021-03-05,48775.37,48892.8,117.43000000000029,1
2021-03-06,48892.8,50964.18,2071.3799999999974,1
2021-03-07,50964.18,52405.02,1440.8399999999965,1
2021-03-08,52405.02,54928.7,2523.6800000000003,1
2021-03-09,54928.7,55893.31,964.6100000000006,1
2021-03-10,55893.31,57809.41,1916.1000000000058,1
2021-03-11,57809.41,57256.22,-553.1900000000023,0
2021-03-12,57256.22,61179.79,3923.5699999999997,1
2021-03-13,61179.79,58998.89,-2180.9000000000015,0
2021-03-14,58998.89,55665.01,-3333.8799999999974,0
2021-03-15,55665.01,56925.01,1260.0,1
2021-03-16,56925.01,58909.0,1983.989999999998,1
2021-03-17,58909.0,57643.32,-1265.6800000000003,0
2021-03-18,57643.32,58060.21,416.8899999999994,1
2021-03-19,58060.21,58101.34,41.12999999999738,1
2021-03-20,58101.34,57374.95,-726.3899999999994,0
2021-03-21,57374.95,54095.36,-3279.5899999999965,0
2021-03-22,54095.36,54355.45,260.0899999999965,1
2021-03-23,54355.45,52303.02,-2052.4300000000003,0
2021-03-24,52303.02,51336.09,-966.9300000000003,0
2021-03-25,51336.09,55055.43,3719.340000000004,1
2021-03-26,55055.43,55863.73,808.3000000000029,1
2021-03-27,55863.73,55781.01,-82.72000000000116,0
2021-03-28,55781.01,57626.1,1845.0899999999965,1
2021-03-29,57626.1,58781.54,1155.4400000000023,1
2021-03-30,58781.54,58793.8,12.260000000002037,1
2021-03-31,58793.8,58730.82,-62.9800000000032,0
2021-04-01,58730.82,58987.8,256.9800000000032,1
2021-04-02,58987.8,57074.97,-1912.8300000000017,0
2021-04-03,57074.97,58219.43,1144.4599999999991,1
2021-04-04,58219.43,59119.56,900.1299999999974,1
2021-04-05,59119.56,58010.35,-1109.2099999999991,0
2021-04-06,58010.35,55951.98,-2058.3699999999953,0
2021-04-07,55951.98,58084.46,2132.479999999996,1
2021-04-08,58084.46,58106.85,22.389999999999418,1
2021-04-09,58106.85,59784.8,1677.9500000000044,1
2021-04-10,59784.8,59980.45,195.64999999999418,1
2021-04-11,59980.45,59845.76,-134.68999999999505,0
2021-04-12,59845.76,63558.48,3712.720000000001,1
2021-04-13,63558.48,62964.27,-594.2100000000064,0
2021-04-14,62964.27,63233.03,268.76000000000204,1
2021-04-15,63233.03,61416.41,-1816.6199999999953,0
2021-04-16,61416.41,60056.07,-1360.3400000000038,0
2021-04-17,60056.07,56246.82,-3809.25,0
2021-04-18,56246.82,55680.11,-566.7099999999991,0
2021-04-19,55680.11,56496.06,815.9499999999971,1
2021-04-20,56496.06,53803.25,-2692.8099999999977,0
2021-04-21,53803.25,51717.61,-2085.6399999999994,0
2021-04-22,51717.61,51178.03,-539.5800000000017,0
2021-04-23,51178.03,50115.99,-1062.0400000000009,0
2021-04-24,50115.99,49120.97,-995.0199999999968,0
2021-04-25,49120.97,54062.29,4941.32,1
2021-04-26,54062.29,55073.48,1011.1900000000023,1
2021-04-27,55073.48,54877.94,-195.54000000000087,0
2021-04-28,54877.94,53581.58,-1296.3600000000006,0
2021-04-29,53581.58,57757.97,4176.389999999999,1
2021-04-30,57757.97,57843.16,85.19000000000233,1
2021-05-01,57843.16,56623.51,-1219.6500000000015,0
2021-05-02,56623.51,57199.7,576.189999999995,1
2021-05-03,57195.07,53244.07,-3951.0,0
2021-05-04,53244.07,57506.88,4262.809999999998,1
2021-05-05,57506.88,56441.94,-1064.939999999995,0
2021-05-06,56441.94,57374.33,932.3899999999994,1
2021-05-07,57374.33,58943.13,1568.7999999999956,1
2021-05-08,58943.13,58294.18,-648.9499999999971,0
2021-05-09,58294.18,55870.01,-2424.1699999999983,0
2021-05-10,55870.01,56747.52,877.5099999999948,1
2021-05-11,56747.52,49504.08,-7243.439999999995,0
2021-05-12,49504.08,49700.6,196.5199999999968,1
2021-05-13,49700.6,49887.96,187.36000000000058,1
2021-05-14,49887.96,46775.29,-3112.6699999999983,0
2021-05-15,46775.29,46490.71,-284.58000000000175,0
2021-05-16,46490.71,43552.14,-2938.5699999999997,0
2021-05-17,43552.14,42886.02,-666.1200000000026,0
2021-05-18,42886.02,36771.87,-6114.149999999994,0
2021-05-19,36771.87,40597.4,3825.529999999999,1
2021-05-20,40597.4,37350.39,-3247.010000000002,0
2021-05-21,37350.39,37491.5,141.11000000000058,1
2021-05-22,37491.5,34716.84,-2774.6600000000035,0
2021-05-23,34716.84,38837.76,4120.9200000000055,1
2021-05-24,38837.76,38387.36,-450.40000000000146,0
2021-05-25,38387.36,39295.08,907.7200000000012,1
2021-05-26,39295.08,38538.84,-756.2400000000052,0
2021-05-27,38538.84,35680.92,-2857.9199999999983,0
2021-05-28,35680.92,34611.58,-1069.3399999999965,0
2021-05-29,34611.58,35662.59,1051.0099999999948,1
2021-05-30,35662.59,37290.83,1628.2400000000052,1
2021-05-31,37290.83,36683.51,-607.3199999999997,0
2021-06-01,36683.51,37576.98,893.4700000000012,1
2021-06-02,37576.98,39229.66,1652.6800000000003,1
2021-06-03,39229.66,36861.5,-2368.1600000000035,0
2021-06-04,36861.5,35538.4,-1323.0999999999985,0
2021-06-05,35538.4,35798.57,260.16999999999825,1
2021-06-06,35798.57,33582.86,-2215.709999999999,0
2021-06-07,33582.86,33409.38,-173.4800000000032,0
2021-06-08,33409.38,37391.58,3982.2000000000044,1
2021-06-09,37391.58,36680.78,-710.8000000000029,0
2021-06-10,36680.78,37339.98,659.2000000000044,1
2021-06-11,37339.98,35541.78,-1798.2000000000044,0
2021-06-12,35541.78,39017.37,3475.590000000004,1
2021-06-13,39017.37,40526.63,1509.2599999999948,1
2021-06-14,40526.63,40161.86,-364.7699999999968,0
2021-06-15,40161.86,38345.41,-1816.449999999997,0
2021-06-16,38345.41,38082.3,-263.1100000000006,0
2021-06-17,38082.3,35830.29,-2252.010000000002,0
2021-06-18,35830.29,35515.38,-314.9100000000035,0
2021-06-19,35515.38,35602.26,86.88000000000466,1
2021-06-20,35602.26,31652.62,-3949.640000000003,0
2021-06-21,31652.62,32537.58,884.9600000000028,1
2021-06-22,32537.58,33678.64,1141.0599999999977,1
2021-06-23,33678.64,34649.84,971.1999999999971,1
2021-06-24,34649.84,31593.86,-3055.979999999996,0
2021-06-25,31593.86,32307.35,713.489999999998,1
2021-06-26,32307.35,34713.81,2406.459999999999,1
2021-06-27,34713.81,34487.11,-226.6999999999971,0
2021-06-28,34487.11,35901.41,1414.300000000003,1
2021-06-29,35901.41,35056.39,-845.0200000000041,0
2021-06-30,35056.39,33543.11,-1513.2799999999988,0
2021-07-01,33543.11,33804.54,261.4300000000003,1
2021-07-02,33804.54,34682.84,878.2999999999956,1
2021-07-03,34682.84,35287.97,605.1300000000047,1
2021-07-04,35287.97,33702.79,-1585.1800000000003,0
2021-07-05,33702.79,34237.66,534.8700000000026,1
2021-07-06,34237.66,33880.79,-356.8700000000026,0
2021-07-07,33880.79,32874.01,-1006.7799999999988,0
2021-07-08,32874.01,33804.2,930.189999999995,1
2021-07-09,33804.2,33515.13,-289.0699999999997,0
2021-07-10,33515.13,34249.3,734.1700000000055,1
2021-07-11,34249.3,33088.51,-1160.7900000000009,0
2021-07-12,33088.51,32737.47,-351.0400000000009,0
2021-07-13,32737.47,32820.5,83.02999999999884,1
2021-07-14,32820.5,31867.46,-953.0400000000009,0
2021-07-15,31867.46,31401.76,-465.7000000000007,0
2021-07-16,31401.76,31546.64,144.88000000000102,1
2021-07-17,31546.64,31806.3,259.65999999999985,1
2021-07-18,31806.3,30847.55,-958.75,0
2021-07-19,30847.55,29795.55,-1052.0,0
2021-07-20,29795.55,32139.48,2343.9300000000003,1
2021-07-21,32139.48,32299.47,159.9900000000016,1
2021-07-22,32299.47,33637.92,1338.449999999997,1
2021-07-23,33637.92,34282.56,644.6399999999994,1
2021-07-24,34282.56,35369.93,1087.3700000000026,1
2021-07-25,35369.93,37269.52,1899.5899999999965,1
2021-07-26,37269.52,39496.69,2227.1700000000055,1
2021-07-27,39496.69,40030.01,533.3199999999997,1
2021-07-28,40030.01,40030.52,0.5099999999947613,1
2021-07-29,40030.52,42231.83,2201.310000000005,1
2021-07-30,42231.83,41474.72,-757.1100000000006,0
2021-07-31,41474.72,39870.76,-1603.9599999999991,0
2021-08-01,39870.76,39158.53,-712.2300000000032,0
2021-08-02,39158.53,38189.3,-969.2299999999959,0
2021-08-03,38189.3,39738.56,1549.2599999999948,1
2021-08-04,39738.56,40888.18,1149.6200000000026,1
2021-08-05,40888.18,42852.18,1964.0,1
2021-08-06,42852.18,44617.96,1765.7799999999988,1
2021-08-07,44617.96,43827.75,-790.2099999999991,0
2021-08-08,43827.75,46292.61,2464.8600000000006,1
2021-08-09,46292.61,45601.03,-691.5800000000017,0
2021-08-10,45601.03,45556.69,-44.33999999999651,0
2021-08-11,45556.69,44425.52,-1131.1700000000055,0
2021-08-12,44425.52,47832.93,3407.4100000000035,1
2021-08-13,47832.93,47102.03,-730.9000000000015,0
2021-08-14,47102.03,47015.94,-86.08999999999651,0
2021-08-15,47015.94,45927.4,-1088.5400000000009,0
2021-08-16,45927.4,44684.43,-1242.9700000000012,0
2021-08-17,44684.43,44714.54,30.110000000000582,1
2021-08-18,44714.54,46761.49,2046.949999999997,1
2021-08-19,46761.49,49336.45,2574.959999999999,1
2021-08-20,49336.45,48867.87,-468.57999999999447,0
2021-08-21,48867.87,49289.71,421.8399999999965,1
2021-08-22,49289.71,49521.06,231.34999999999854,1
2021-08-23,49521.06,47690.54,-1830.5199999999968,0
2021-08-24,47690.54,48996.44,1305.9000000000015,1
2021-08-25,48996.44,46852.22,-2144.220000000001,0
2021-08-26,46852.22,49088.1,2235.8799999999974,1
2021-08-27,49088.1,48918.9,-169.1999999999971,0
2021-08-28,48918.9,48794.26,-124.63999999999942,0
2021-08-29,48794.26,46993.31,-1800.9500000000044,0
2021-08-30,46993.31,47159.26,165.95000000000437,1
2021-08-31,47159.26,48840.01,1680.75,1
2021-09-01,48840.01,49280.77,440.75999999999476,1
2021-09-02,49280.77,50019.51,738.7400000000052,1
2021-09-03,50019.51,49935.29,-84.22000000000116,0
2021-09-04,49935.29,51784.16,1848.8700000000026,1
2021-09-05,51784.16,52693.32,909.1599999999962,1
2021-09-06,52693.32,46856.31,-5837.010000000002,0
2021-09-07,46856.31,46073.45,-782.8600000000006,0
2021-09-08,46073.45,46392.85,319.40000000000146,1
2021-09-09,46392.85,44853.1,-1539.75,0
2021-09-10,44853.1,45166.12,313.0200000000041,1
2021-09-11,45166.12,46049.72,883.5999999999985,1
2021-09-12,46049.72,44958.56,-1091.1600000000035,0
2021-09-13,44958.56,47129.01,2170.4500000000044,1
2021-09-14,47129.01,48148.45,1019.439999999995,1
2021-09-15,48148.45,47764.47,-383.9799999999959,0
2021-09-16,47764.47,47297.98,-466.48999999999796,0
2021-09-17,47297.98,48312.46,1014.4799999999959,1
2021-09-18,48312.46,47251.76,-1060.699999999997,0
2021-09-19,47251.76,42925.46,-4326.300000000003,0
2021-09-20,42925.46,40709.59,-2215.8700000000026,0
2021-09-21,40709.59,43576.15,2866.560000000005,1
2021-09-22,43576.15,44893.87,1317.7200000000012,1
2021-09-23,44893.87,42848.41,-2045.4599999999991,0
2021-09-24,42848.41,42721.91,-126.5,0
2021-09-25,42721.91,43201.79,479.8799999999974,1
2021-09-26,43201.79,42187.51,-1014.2799999999988,0
2021-09-27,42187.51,41056.79,-1130.7200000000012,0
2021-09-28,41056.79,41539.43,482.6399999999994,1
2021-09-29,41539.43,43829.34,2289.909999999996,1
2021-09-30,43829.34,48164.35,4335.010000000002,1
2021-10-01,48164.35,47669.02,-495.33000000000175,0
2021-10-02,47669.02,48234.05,565.0300000000061,1
2021-10-03,48234.05,49276.91,1042.8600000000006,1
2021-10-04,49276.91,51504.27,2227.3599999999933,1
2021-10-05,51504.27,55345.85,3841.5800000000017,1
2021-10-06,55343.24,53797.21,-1546.0299999999988,0
2021-10-07,53796.22,53949.29,153.0699999999997,1
2021-10-08,53949.29,54968.04,1018.75,1
2021-10-09,54968.04,54700.24,-267.8000000000029,0
2021-10-10,54700.24,57498.8,2798.560000000005,1
2021-10-11,57498.8,56010.9,-1487.9000000000015,0
2021-10-12,56010.9,57369.0,1358.0999999999985,1
2021-10-13,57369.0,57359.21,-9.790000000000873,0
2021-10-14,57359.21,61684.96,4325.75,1
2021-10-15,61684.96,60877.77,-807.1900000000023,0
2021-10-16,60877.77,61520.54,642.7700000000041,1
2021-10-17,61520.54,62038.16,517.6200000000026,1
2021-10-18,62038.16,64283.97,2245.8099999999977,1
2021-10-19,64283.97,66021.02,1737.050000000003,1
2021-10-20,66021.02,62283.96,-3737.060000000005,0
2021-10-21,62283.96,60693.59,-1590.3700000000026,0
2021-10-22,60693.59,61313.09,619.5,1
2021-10-23,61313.09,60863.56,-449.52999999999884,0
2021-10-24,60863.56,63089.04,2225.480000000003,1
2021-10-25,63089.04,60315.68,-2773.3600000000006,0
2021-10-26,60315.68,58464.42,-1851.260000000002,0
2021-10-27,58464.42,60610.11,2145.6900000000023,1
2021-10-28,60610.11,62282.5,1672.3899999999994,1
2021-10-29,62282.5,61891.91,-390.5899999999965,0
2021-10-30,61891.91,61349.75,-542.1600000000035,0
2021-10-31,61349.75,60960.98,-388.7699999999968,0
2021-11-01,60960.98,63260.05,2299.0699999999997,1
2021-11-02,63260.05,62929.93,-330.1200000000026,0
2021-11-03,62929.93,61448.47,-1481.4599999999991,0
2021-11-04,61448.47,61019.66,-428.8099999999977,0
2021-11-05,61019.66,61529.76,510.09999999999854,1
2021-11-06,61529.76,63302.78,1773.0199999999968,1
2021-11-07,63302.78,67549.14,4246.360000000001,1
2021-11-08,67549.14,66939.24,-609.8999999999942,0
2021-11-09,66939.24,64926.06,-2013.1800000000076,0
2021-11-10,64926.06,64820.8,-105.25999999999476,0
2021-11-11,64820.8,64156.3,-664.5,0
2021-11-12,64156.3,64409.56,253.25999999999476,1
2021-11-13,64409.56,65509.06,1099.5,1
2021-11-14,65509.06,63614.06,-1895.0,0
2021-11-15,63614.06,60108.9,-3505.159999999996,0
2021-11-16,60108.9,60365.6,256.6999999999971,1
2021-11-17,60365.6,56930.68,-3434.9199999999983,0
2021-11-18,56930.68,58136.22,1205.5400000000009,1
2021-11-19,58136.22,59769.66,1633.4400000000023,1
2021-11-20,59769.66,58700.83,-1068.8300000000017,0
2021-11-21,58700.83,56303.06,-2397.770000000004,0
2021-11-22,56303.06,57566.6,1263.5400000000009,1
2021-11-23,57566.6,57175.09,-391.51000000000204,0
2021-11-24,57175.09,58966.99,1791.9000000000015,1
2021-11-25,58966.99,53788.22,-5178.769999999997,0
2021-11-26,53788.22,54805.03,1016.8099999999977,1
2021-11-27,54805.03,57331.41,2526.3800000000047,1
2021-11-28,57331.41,57839.55,508.1399999999994,1
2021-11-29,57839.55,56975.35,-864.2000000000044,0
2021-11-30,56975.35,57227.97,252.62000000000262,1
2021-12-01,57227.97,56522.76,-705.2099999999991,0
2021-12-02,56522.76,53663.25,-2859.510000000002,0
2021-12-03,53663.25,49243.39,-4419.860000000001,0
2021-12-04,49243.39,49465.5,222.11000000000058,1
2021-12-05,49465.5,50552.83,1087.3300000000017,1
2021-12-06,50552.83,50633.01,80.18000000000029,1
2021-12-07,50633.01,50513.04,-119.97000000000116,0
2021-12-08,50513.04,47593.85,-2919.1900000000023,0
2021-12-09,47593.85,47191.14,-402.7099999999991,0
2021-12-10,47191.14,49398.4,2207.260000000002,1
2021-12-11,49398.4,50109.99,711.5899999999965,1
2021-12-12,50109.99,46731.03,-3378.959999999999,0
2021-12-13,46731.03,48387.69,1656.6600000000035,1
2021-12-14,48387.69,48885.05,497.3600000000006,1
2021-12-15,48885.05,47635.92,-1249.1300000000047,0
2021-12-16,47635.92,46164.14,-1471.7799999999988,0
2021-12-17,46164.14,46861.62,697.4800000000032,1
2021-12-18,46861.62,46697.13,-164.49000000000524,0
2021-12-19,46697.13,46913.54,216.4100000000035,1
2021-12-20,46913.54,48917.48,2003.9400000000023,1
2021-12-21,48917.48,48614.97,-302.51000000000204,0
2021-12-22,48614.97,50830.2,2215.229999999996,1
2021-12-23,50830.2,50840.36,10.160000000003492,1
2021-12-24,50840.36,50431.63,-408.7300000000032,0
2021-12-25,50431.63,50790.88,359.25,1
2021-12-26,50790.88,50714.73,-76.14999999999418,0
2021-12-27,50714.73,47536.39,-3178.340000000004,0
2021-12-28,47536.39,46471.7,-1064.6900000000023,0
2021-12-29,46471.7,47129.66,657.9600000000064,1
2021-12-30,47129.66,46197.31,-932.3500000000058,0
2021-12-31,46197.31,47737.35,1540.0400000000009,1
2022-01-01,47737.35,47306.41,-430.93999999999505,0
2022-01-02,47306.41,46450.79,-855.6200000000026,0
2022-01-03,46450.79,45824.54,-626.25,0
2022-01-04,45824.54,43432.51,-2392.029999999999,0
2022-01-05,43432.51,43094.54,-337.97000000000116,0
2022-01-06,43094.54,41543.79,-1550.75,0
2022-01-07,41543.79,41686.67,142.87999999999738,1
2022-01-08,41686.67,41869.6,182.9300000000003,1
2022-01-09,41869.6,41832.59,-37.01000000000204,0
2022-01-10,41832.59,42743.03,910.4400000000023,1
2022-01-11,42743.03,43919.67,1176.6399999999994,1
